201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000007/exp03/virus/20171017T072145.9_105LL_sci.fits DEX00028_1_000_W 366.448944128 402.836468412 58043.3067815416 0.91933 0 207.32373  -110.008094 14.2405555555556
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000008/exp03/virus/20171017T074710.5_105LL_sci.fits DEX00052_1_000_W 367.849548544 404.286388942 58043.3244271833 1.35133 0 207.312353  -109.999722 14.8361111111111
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000009/exp03/virus/20171017T081213.6_105LL_sci.fits DEX00074_1_000_W 366.548963584 402.714272041 58043.3418243988 1.74733 0 207.297864  -110.003908 15.0077777777778
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000010/exp03/virus/20171017T083738.0_105LL_sci.fits DEX00098_1_000_W 367.499197952 403.764834265 58043.3594678883 2.17933 0 207.280428  -109.995536 14.875
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000010/exp03/virus/20171018T043635.8_105LL_sci.fits DEX00013_001_000_E 367.351187712 403.73399119 58044.1920811711 0.64933 0 152.672507  -110.01228 16.3388888888889
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000011/exp03/virus/20171018T050141.2_105LL_sci.fits DEX00032_0_000_E 367.499309568 403.6863282 58044.2095052549 0.99133 0 152.672507  -109.99135 16.0122222222222
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000012/exp03/virus/20171018T052728.5_105LL_sci.fits DEX00057_0_000_E 366.549337856 402.840070763 58044.2274135267 1.44133 0 152.693031  -110.01228 16.1105555555556
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000013/exp03/virus/20171018T055252.8_105LL_sci.fits DEX00081_0_000_E 366.549324544 402.589645832 58044.245056279 1.87333 0 152.707095  -109.999722 16.0288888888889
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000014/exp03/virus/20171018T065419.7_105LL_sci.fits DEX00006_1_000_W 366.499294208 402.089139487 58044.2877291543 0.52333 0 207.32995  -110.003908 15.8083333333333
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000015/exp03/virus/20171018T071955.8_105LL_sci.fits DEX00029_1_000_W 366.749293568 403.512532129 58044.3055075393 0.93733 0 207.322748  -109.999722 16.04
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000016/exp03/virus/20171018T074530.5_105LL_sci.fits DEX00054_1_000_W 366.699290112 403.511474154 58044.3232698748 1.38733 0 207.311206  -110.01228 16.3811111111111
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000017/exp03/virus/20171018T081031.9_105LL_sci.fits DEX00077_1_000_W 366.649325056 403.489019171 58044.3406474404 1.80133 0 207.295981  -110.003908 16.2211111111111
201710sci:/work/03946/hetdex/maverick/20171018/virus/virus0000018/exp03/virus/20171018T083555.4_105LL_sci.fits DEX00086_1_000_W 366.9488064 403.358220384 58044.3582803709 1.96333 0 207.295981  -110.003908 16.3744444444444
201710sci:/work/03946/hetdex/maverick/20171019/virus/virus0000003/exp03/virus/20171019T051834.7_105LL_sci.fits DEX00056_0_000_E 366.549307904 402.787036385 58045.2212356962 1.42333 0 152.692049  -109.999722 15.4305555555556
201710sci:/work/03946/hetdex/maverick/20171019/virus/virus0000009/exp03/virus/20171019T065033.7_105LL_sci.fits DEX00007_1_000_W 367.300010752 403.458470429 58045.2851127046 0.54133 0 207.327249  -110.003908 15.1238888888889
201710sci:/work/03946/hetdex/maverick/20171019/virus/virus0000010/exp03/virus/20171019T071657.8_105LL_sci.fits DEX00027_1_000_W 366.549566464 402.815852946 58045.3034468279 0.90133 0 207.327249  -110.016466 17.6027777777778
201710sci:/work/03946/hetdex/maverick/20171019/virus/virus0000011/exp03/virus/20171019T074250.7_105LL_sci.fits DEX00055_1_000_W 367.399291136 403.889387134 58045.3214203184 1.40533 0 207.310143  -110.024838 18.6188888888889
201710sci:/work/03946/hetdex/maverick/20171020/virus/virus0000003/exp03/virus/20171020T043501.2_105LL_sci.fits DEX00013_001_000_E 367.498789888 403.834680378 58046.1909867343 0.64933 0 152.672834  -110.003908 17.4988888888889
201710sci:/work/03946/hetdex/maverick/20171021/virus/virus0000008/exp03/virus/20171021T070914.9_105LL_sci.fits DEX00013_1_000_W 367.649761024 403.910242519 58047.2980900961 0.64933 0 207.327494  -110.016466 17.1538888888889
201710sci:/work/03946/hetdex/maverick/20171021/virus/virus0000009/exp03/virus/20171021T073715.4_105LL_sci.fits DEX00039_1_000_W 367.598909952 403.78517637 58047.3175397189 1.11733 0 207.319064  -109.999722 16.6066666666667
