  0.060  -0.036   1.195  -0.597   1.176   0.632 20181226 009
  0.045   0.024   1.171  -0.761   1.214   0.737 20181226 010
  0.028  -0.049   1.179  -0.558   1.222   0.606 20181226 011
  0.032   0.016   1.182  -0.683   1.216   0.667 20181227 003
  0.050  -0.080   1.251  -0.736   1.128   0.815 20181227 004
 -0.004  -0.018   1.215  -0.698   1.219   0.716 20181227 005
 -0.037  -0.031   1.234  -0.773   1.232   0.803 20181227 006
 -0.035  -0.010   1.219  -0.605   1.245   0.616 20181227 007
 -0.070   0.042   1.294  -0.676   1.206   0.635 20181228 011
  0.022   0.011   1.177  -0.696   1.230   0.685 20181228 012
 -0.024  -0.056   1.198  -0.752   1.257   0.809 20181228 013
  0.025   0.051   1.284  -0.725   1.121   0.673 20181228 014
 -0.060   0.090   1.138  -0.822   1.351   0.733 20181228 015
 -0.102  -0.091   1.357  -0.731   1.175   0.821 20181228 016
  0.003   0.030   1.363  -0.796   1.064   0.766 20181228 017
 -0.016  -0.064   1.262  -0.699   1.185   0.764 20181231 013
