0.000 0.000 1.143 -0.687 1.133 0.642 20180409 010
0.000 0.000 1.314 -0.976 1.391 0.561 20180409 011
0.000 0.000 1.328 -0.686 1.311 0.689 20180409 012
0.000 0.000 1.387 -0.639 1.408 0.810 20180409 018
0.000 0.000 1.234 -0.757 1.123 0.718 20180410 004
0.000 0.000 1.342 -0.642 1.447 0.791 20180410 005
0.000 0.000 1.286 -0.719 1.268 0.593 20180410 006
0.000 0.000 1.131 -0.666 1.062 0.678 20180410 012
0.000 0.000 1.291 -0.769 1.250 0.585 20180411 003
0.000 0.000 1.229 -0.651 1.079 0.626 20180411 004
0.000 0.000 1.318 -0.640 1.314 0.818 20180411 005
0.000 0.000 1.139 -0.739 1.254 0.710 20180411 006
0.000 0.000 1.301 -0.659 1.188 0.720 20180411 007
0.000 0.000 1.370 -0.715 1.408 0.752 20180411 008
0.000 0.000 1.451 -0.668 1.305 0.733 20180411 009
0.000 0.000 1.189 -0.555 1.217 0.779 20180411 010
0.000 0.000 1.230 -0.630 1.235 0.794 20180411 011
0.000 0.000 1.092 -0.679 1.183 0.740 20180411 012
0.000 0.000 1.281 -0.863 1.274 0.716 20180411 013
0.000 0.000 1.188 -0.837 1.188 0.759 20180411 014
0.000 0.000 1.109 -0.629 1.207 0.594 20180411 015
0.000 0.000 1.242 -0.750 1.098 0.602 20180411 016
0.000 0.000 1.172 -0.607 0.914 0.705 20180411 017
0.000 0.000 1.164 -0.656 1.067 0.662 20180411 018
0.000 0.000 1.500 -0.811 1.444 0.900 20180412 007
0.000 0.000 1.280 -0.707 1.298 0.709 20180412 008
0.000 0.000 1.065 -0.691 1.011 0.653 20180412 010
0.000 0.000 1.217 -0.684 1.187 0.651 20180412 011
0.000 0.000 1.221 -0.781 1.269 0.584 20180412 012
0.000 0.000 1.275 -0.790 1.184 0.524 20180412 013
0.000 0.000 1.315 -0.746 1.259 0.665 20180412 014
0.000 0.000 1.340 -0.856 1.246 0.647 20180412 015
0.000 0.000 1.140 -0.750 1.044 0.689 20180412 016
0.000 0.000 1.154 -0.858 1.339 0.519 20180412 018
0.000 0.000 1.286 -0.674 1.060 0.720 20180412 019
0.000 0.000 1.330 -0.833 1.326 0.551 20180412 020
0.000 0.000 1.015 -0.447 1.026 0.582 20180412 021
0.000 0.000 1.413 -0.937 1.531 0.354 20180412 022
0.000 0.000 1.294 -0.758 1.207 0.466 20180412 023
0.000 0.000 1.367 -0.708 1.252 0.788 20180413 006
0.000 0.000 1.047 -0.552 1.096 0.599 20180413 007
0.000 0.000 1.244 -0.691 1.338 0.666 20180414 005
0.000 0.000 1.170 -0.771 1.190 0.765 20180414 006
0.000 0.000 1.138 -0.726 1.115 0.601 20180414 007
0.000 0.000 1.136 -0.609 1.093 0.649 20180414 008
0.000 0.000 1.109 -0.769 1.256 0.592 20180414 009
0.000 0.000 1.140 -0.578 1.164 0.536 20180414 010
0.000 0.000 1.228 -0.614 1.309 0.610 20180414 011
0.000 0.000 1.107 -0.682 1.097 0.630 20180414 012
0.000 0.000 1.188 -0.670 1.153 0.664 20180414 013
0.000 0.000 0.092 -0.051 -0.064 -0.016 20180415 008
0.000 0.000 0.179 0.001 0.107 -0.004 20180415 009
0.000 0.000 0.119 0.037 0.117 0.059 20180415 010
0.000 0.000 0.211 -0.001 0.090 0.015 20180415 011
0.000 0.000 0.108 0.026 0.102 0.034 20180415 012
0.000 0.000 0.075 -0.020 0.104 -0.008 20180415 013
0.000 0.000 1.271 -0.941 1.463 0.282 20180415 016
0.000 0.000 0.045 -0.020 0.089 -0.018 20180415 017
0.000 0.000 0.066 -0.000 0.006 0.020 20180415 018
0.000 0.000 0.166 0.001 0.131 0.015 20180415 019
0.000 0.000 -0.087 0.016 -0.058 0.019 20180415 020
0.000 0.000 0.264 -0.043 0.164 -0.015 20180415 021
0.000 0.000 0.151 -0.004 0.072 0.027 20180415 022
