 984.31  31.06 /scratch/projects/hetdex/lib_calib/202301/i070aRLcbxt.fits                      
 983.00  27.79 /scratch/projects/hetdex/lib_calib/202301/i070aRUcbxt.fits                      
 981.16  31.77 /scratch/projects/hetdex/lib_calib/202301/i071aLLcbxt.fits                      
 982.57  33.57 /scratch/projects/hetdex/lib_calib/202301/i071aLUcbxt.fits                      
 981.09  30.74 /scratch/projects/hetdex/lib_calib/202301/i071aRLcbxt.fits                      
 979.36  30.91 /scratch/projects/hetdex/lib_calib/202301/i071aRUcbxt.fits                      
 981.51  24.32 /scratch/projects/hetdex/lib_calib/202301/i072aLLcbxt.fits                      
 981.68  25.73 /scratch/projects/hetdex/lib_calib/202301/i072aLUcbxt.fits                      
 984.38  29.38 /scratch/projects/hetdex/lib_calib/202301/i072aRLcbxt.fits                      
 980.07  27.19 /scratch/projects/hetdex/lib_calib/202301/i072aRUcbxt.fits                      
 984.10  24.04 /scratch/projects/hetdex/lib_calib/202301/i073aLLcbxt.fits                      
 984.91  28.74 /scratch/projects/hetdex/lib_calib/202301/i073aLUcbxt.fits                      
 986.57  28.14 /scratch/projects/hetdex/lib_calib/202301/i073aRLcbxt.fits                      
 984.52  23.63 /scratch/projects/hetdex/lib_calib/202301/i073aRUcbxt.fits                      
 982.63  26.62 /scratch/projects/hetdex/lib_calib/202301/i074aLLcbxt.fits                      
 984.04  30.61 /scratch/projects/hetdex/lib_calib/202301/i074aLUcbxt.fits                      
 984.90  29.72 /scratch/projects/hetdex/lib_calib/202301/i074aRLcbxt.fits                      
 983.68  26.62 /scratch/projects/hetdex/lib_calib/202301/i074aRUcbxt.fits                      
 982.34  25.12 /scratch/projects/hetdex/lib_calib/202301/i075aLLcbxt.fits                      
 983.37  27.25 /scratch/projects/hetdex/lib_calib/202301/i075aLUcbxt.fits                      
 984.43  30.51 /scratch/projects/hetdex/lib_calib/202301/i075aRLcbxt.fits                      
 981.97  28.70 /scratch/projects/hetdex/lib_calib/202301/i075aRUcbxt.fits                      
 982.18  38.68 /scratch/projects/hetdex/lib_calib/202301/i076aLLcbxt.fits                      
 983.66  41.58 /scratch/projects/hetdex/lib_calib/202301/i076aLUcbxt.fits                      
 982.49  24.69 /scratch/projects/hetdex/lib_calib/202301/i076aRLcbxt.fits                      
 982.95  21.43 /scratch/projects/hetdex/lib_calib/202301/i076aRUcbxt.fits                      
 982.19  28.07 /scratch/projects/hetdex/lib_calib/202301/i077aLLcbxt.fits                      
 983.78  31.47 /scratch/projects/hetdex/lib_calib/202301/i077aLUcbxt.fits                      
 984.40  23.50 /scratch/projects/hetdex/lib_calib/202301/i077aRLcbxt.fits                      
 983.34  18.98 /scratch/projects/hetdex/lib_calib/202301/i077aRUcbxt.fits                      
 981.92  21.72 /scratch/projects/hetdex/lib_calib/202301/i078aLLcbxt.fits                      
 983.28  24.68 /scratch/projects/hetdex/lib_calib/202301/i078aLUcbxt.fits                      
 982.12  27.40 /scratch/projects/hetdex/lib_calib/202301/i078aRLcbxt.fits                      
 981.13  24.70 /scratch/projects/hetdex/lib_calib/202301/i078aRUcbxt.fits                      
 981.06  26.44 /scratch/projects/hetdex/lib_calib/202301/i079aLLcbxt.fits                      
 982.47  27.92 /scratch/projects/hetdex/lib_calib/202301/i079aLUcbxt.fits                      
 983.23  30.08 /scratch/projects/hetdex/lib_calib/202301/i079aRLcbxt.fits                      
 981.40  28.63 /scratch/projects/hetdex/lib_calib/202301/i079aRUcbxt.fits                      
 981.67  25.54 /scratch/projects/hetdex/lib_calib/202301/i080aLLcbxt.fits                      
 983.87  27.33 /scratch/projects/hetdex/lib_calib/202301/i080aLUcbxt.fits                      
 981.80  26.19 /scratch/projects/hetdex/lib_calib/202301/i080aRLcbxt.fits                      
 980.46  25.25 /scratch/projects/hetdex/lib_calib/202301/i080aRUcbxt.fits                      
 981.21  28.74 /scratch/projects/hetdex/lib_calib/202301/i081aLLcbxt.fits                      
 983.46  30.18 /scratch/projects/hetdex/lib_calib/202301/i081aLUcbxt.fits                      
 984.92  26.54 /scratch/projects/hetdex/lib_calib/202301/i081aRLcbxt.fits                      
 983.14  23.26 /scratch/projects/hetdex/lib_calib/202301/i081aRUcbxt.fits                      
 981.99  30.20 /scratch/projects/hetdex/lib_calib/202301/i082aLLcbxt.fits                      
 984.21  32.66 /scratch/projects/hetdex/lib_calib/202301/i082aLUcbxt.fits                      
 984.16  27.87 /scratch/projects/hetdex/lib_calib/202301/i082aRLcbxt.fits                      
 982.32  24.51 /scratch/projects/hetdex/lib_calib/202301/i082aRUcbxt.fits                      
 981.49  28.02 /scratch/projects/hetdex/lib_calib/202301/i083aLLcbxt.fits                      
 982.61  30.32 /scratch/projects/hetdex/lib_calib/202301/i083aLUcbxt.fits                      
 983.00  29.40 /scratch/projects/hetdex/lib_calib/202301/i083aRLcbxt.fits                      
 981.24  26.76 /scratch/projects/hetdex/lib_calib/202301/i083aRUcbxt.fits                      
 981.96  30.20 /scratch/projects/hetdex/lib_calib/202301/i084aLLcbxt.fits                      
 983.27  32.82 /scratch/projects/hetdex/lib_calib/202301/i084aLUcbxt.fits                      
 982.18  18.88 /scratch/projects/hetdex/lib_calib/202301/i084aRLcbxt.fits                      
 980.88  17.33 /scratch/projects/hetdex/lib_calib/202301/i084aRUcbxt.fits                      
 981.11  27.16 /scratch/projects/hetdex/lib_calib/202301/i085aLLcbxt.fits                      
 982.84  27.14 /scratch/projects/hetdex/lib_calib/202301/i085aLUcbxt.fits                      
 980.17  27.56 /scratch/projects/hetdex/lib_calib/202301/i085aRLcbxt.fits                      
 978.58  27.56 /scratch/projects/hetdex/lib_calib/202301/i085aRUcbxt.fits                      
 981.87  22.36 /scratch/projects/hetdex/lib_calib/202301/i086aLLcbxt.fits                      
 982.42  25.28 /scratch/projects/hetdex/lib_calib/202301/i086aLUcbxt.fits                      
 982.20  20.95 /scratch/projects/hetdex/lib_calib/202301/i086aRLcbxt.fits                      
 980.79  19.43 /scratch/projects/hetdex/lib_calib/202301/i086aRUcbxt.fits                      
 981.99  26.91 /scratch/projects/hetdex/lib_calib/202301/i087aLLcbxt.fits                      
 982.98  29.59 /scratch/projects/hetdex/lib_calib/202301/i087aLUcbxt.fits                      
 983.27  27.88 /scratch/projects/hetdex/lib_calib/202301/i087aRLcbxt.fits                      
 981.20  25.94 /scratch/projects/hetdex/lib_calib/202301/i087aRUcbxt.fits                      
 981.17  25.75 /scratch/projects/hetdex/lib_calib/202301/i088aLLcbxt.fits                      
 982.58  27.52 /scratch/projects/hetdex/lib_calib/202301/i088aLUcbxt.fits                      
